trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4443,False,"{'a': 0.7, 'e': 0.7697641789308322}",20,0,-100.07826497181276,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
4444,False,"{'a': 0.7, 'e': 0.7687610551048829}",20,8,-35.11892056608594,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
4445,False,"{'a': 0.7, 'e': 0.7677560363601981}",35,0,-25.12065368054032,"{0: 30, 1: 4, 2: 0, 3: 0, 4: 1}",0
4446,False,"{'a': 0.7, 'e': 0.766749125174048}",20,3,-27.92030433784661,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
4447,False,"{'a': 0.7, 'e': 0.7657403240283674}",30,7,-55.05844546954334,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 1}",1
4448,False,"{'a': 0.7, 'e': 0.76472963540975}",25,10,-27.050241935852966,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
4449,False,"{'a': 0.7, 'e': 0.7637170618094413}",25,0,-61.231511185759985,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
4450,False,"{'a': 0.7, 'e': 0.7627026057233337}",30,0,-44.201519227256334,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
4451,False,"{'a': 0.7, 'e': 0.7616862696519601}",25,0,-142.25636773899845,"{0: 12, 1: 2, 2: 9, 3: 1, 4: 1}",0
4452,False,"{'a': 0.7, 'e': 0.7606680561004854}",20,0,-34.743234039207195,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
4453,False,"{'a': 0.7, 'e': 0.7596479675787042}",20,8,-8.84552251448739,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
4454,False,"{'a': 0.7, 'e': 0.7586260066010325}",20,0,-63.99508174714796,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
4455,False,"{'a': 0.7, 'e': 0.7576021756865012}",25,11,-53.42168269912122,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
4456,False,"{'a': 0.7, 'e': 0.7565764773587508}",25,5,-152.42493958257765,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",1
4457,False,"{'a': 0.7, 'e': 0.7555489141460242}",20,0,-80.91567241153562,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
4458,False,"{'a': 0.7, 'e': 0.7545194885811617}",30,0,-71.67324410206716,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
4459,False,"{'a': 0.7, 'e': 0.7534882032015938}",30,0,-107.67620977431348,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
4460,False,"{'a': 0.7, 'e': 0.7524550605493354}",20,0,-101.36803139094204,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
4461,False,"{'a': 0.7, 'e': 0.7514200631709793}",25,0,-52.87960716732076,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
4462,False,"{'a': 0.7, 'e': 0.7503832136176898}",25,6,-9.004735785528089,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
4463,False,"{'a': 0.7, 'e': 0.749344514445197}",20,0,-57.40138671519503,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
4464,False,"{'a': 0.7, 'e': 0.7483039682137905}",20,0,-132.76154985897182,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
4465,False,"{'a': 0.7, 'e': 0.7472615774883112}",30,0,-135.5053451444008,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
4466,False,"{'a': 0.7, 'e': 0.7462173448381478}",20,0,-42.462715832205504,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
4467,False,"{'a': 0.7, 'e': 0.7451712728372288}",20,0,-112.53894323401927,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
4468,False,"{'a': 0.7, 'e': 0.7441233640640169}",20,1,-90.39986224292778,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 2}",1
4469,False,"{'a': 0.7, 'e': 0.7430736211015015}",20,0,-13.585615510351644,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
4470,False,"{'a': 0.7, 'e': 0.7420220465371938}",25,16,4.543865836006476,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
4471,False,"{'a': 0.7, 'e': 0.7409686429631192}",20,6,-60.61555928434808,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
4472,False,"{'a': 0.7, 'e': 0.7399134129758118}",20,0,-104.30855215165066,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
4473,False,"{'a': 0.7, 'e': 0.7388563591763073}",25,0,-128.38461996410405,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",1
4474,False,"{'a': 0.7, 'e': 0.7377974841701372}",25,1,-46.62294047416103,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
4475,False,"{'a': 0.7, 'e': 0.7367367905673219}",25,6,-99.13068307643024,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 1}",1
4476,False,"{'a': 0.7, 'e': 0.7356742809823651}",25,0,-53.89243123497459,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
4477,False,"{'a': 0.7, 'e': 0.7346099580342451}",20,10,-32.853469098344696,"{0: 7, 1: 1, 2: 0, 3: 2, 4: 0}",1
4478,False,"{'a': 0.7, 'e': 0.7335438243464114}",25,8,-57.83978921770374,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 1}",1
4479,False,"{'a': 0.7, 'e': 0.7324758825467765}",20,13,13.141417825756996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4480,False,"{'a': 0.7, 'e': 0.7314061352677096}",20,0,-58.596272500557184,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
4481,False,"{'a': 0.7, 'e': 0.7303345851460301}",20,0,-95.59857171149112,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
4482,False,"{'a': 0.7, 'e': 0.7292612348230015}",20,6,3.512765032243316,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
4483,False,"{'a': 0.7, 'e': 0.7281860869443245}",20,0,-3.162791869783531,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
4484,False,"{'a': 0.7, 'e': 0.7271091441601304}",20,0,-122.20626074912111,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
4485,False,"{'a': 0.7, 'e': 0.726030409124975}",25,13,-9.809385680329964,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
4486,False,"{'a': 0.7, 'e': 0.7249498844978318}",20,0,-29.394250107961227,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
4487,False,"{'a': 0.7, 'e': 0.7238675729420853}",30,0,-31.12464636520914,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
4488,False,"{'a': 0.7, 'e': 0.7227834771255247}",30,11,-27.1662753145338,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
4489,False,"{'a': 0.7, 'e': 0.721697599720338}",25,0,-27.572444770632227,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
4490,False,"{'a': 0.7, 'e': 0.7206099434031025}",30,2,-45.94292321126964,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 0}",1
4491,False,"{'a': 0.7, 'e': 0.7195205108547824}",20,0,-98.93953524169153,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
4492,False,"{'a': 0.7, 'e': 0.7184293047607193}",30,8,-61.888099204626734,"{0: 14, 1: 5, 2: 2, 3: 0, 4: 1}",1
4493,False,"{'a': 0.7, 'e': 0.7173363278106267}",20,15,-15.215805358767739,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
4494,False,"{'a': 0.7, 'e': 0.716241582698583}",25,0,-22.071141026890306,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
4495,False,"{'a': 0.7, 'e': 0.7151450721230246}",30,8,-43.12782368609495,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 0}",1
4496,False,"{'a': 0.7, 'e': 0.7140467987867399}",30,0,-171.5823219220001,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
4497,False,"{'a': 0.7, 'e': 0.7129467653968626}",25,0,-47.94122923588714,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
4498,False,"{'a': 0.7, 'e': 0.7118449746648642}",25,0,-60.66362723511724,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
4499,False,"{'a': 0.7, 'e': 0.7107414293065482}",25,18,-1.9257911017742246,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
4500,False,"{'a': 0.7, 'e': 0.7096361320420428}",20,0,-123.20896878308615,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
4501,False,"{'a': 0.7, 'e': 0.7085290855957955}",20,0,-89.12207076616977,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
4502,False,"{'a': 0.7, 'e': 0.7074202926965634}",20,0,-87.17802958832851,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
4503,False,"{'a': 0.7, 'e': 0.7063097560774099}",25,11,-32.778651828504756,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
4504,False,"{'a': 0.7, 'e': 0.7051974784756962}",20,8,-0.7786464692984667,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
4505,False,"{'a': 0.7, 'e': 0.7040834626330749}",30,0,-153.31041152450672,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 2}",0
4506,False,"{'a': 0.7, 'e': 0.7029677112954831}",20,9,-44.88572247860335,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
4507,False,"{'a': 0.7, 'e': 0.7018502272131355}",20,3,-12.049272604520823,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
4508,False,"{'a': 0.7, 'e': 0.7007310131405182}",20,0,-39.020689896361674,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
4509,False,"{'a': 0.7, 'e': 0.6996100718363816}",20,8,-75.6247869412259,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 1}",1
4510,False,"{'a': 0.7, 'e': 0.698487406063733}",25,0,-118.64198422261073,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
4511,False,"{'a': 0.7, 'e': 0.6973630185898309}",30,0,-81.41749530995216,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
4512,False,"{'a': 0.7, 'e': 0.6962369121861773}",25,2,-68.87873510010456,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 1}",1
4513,False,"{'a': 0.7, 'e': 0.6951090896285114}",25,0,-68.5907883098146,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
4514,False,"{'a': 0.7, 'e': 0.6939795536968031}",20,0,-84.0468337114283,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
4515,False,"{'a': 0.7, 'e': 0.6928483071752436}",25,0,-114.0466068683087,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
4516,False,"{'a': 0.7, 'e': 0.6917153528522425}",25,0,-135.03837496592487,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
4517,False,"{'a': 0.7, 'e': 0.6905806935204184}",20,0,-80.59292137677181,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
4518,False,"{'a': 0.7, 'e': 0.6894443319765925}",25,10,-8.58556003632375,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
4519,False,"{'a': 0.7, 'e': 0.6883062710217818}",25,0,-24.091509540185452,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
4520,False,"{'a': 0.7, 'e': 0.6871665134611921}",25,0,-73.3285214171012,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
4521,False,"{'a': 0.7, 'e': 0.6860250621042112}",30,2,-45.18281070715813,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 1}",1
4522,False,"{'a': 0.7, 'e': 0.6848819197644023}",30,0,-116.3650241258297,"{0: 24, 1: 0, 2: 2, 3: 2, 4: 2}",0
4523,False,"{'a': 0.7, 'e': 0.683737089259496}",25,0,-71.69007678176374,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
4524,False,"{'a': 0.7, 'e': 0.6825905734113845}",25,7,-151.98773364942403,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 3}",1
4525,False,"{'a': 0.7, 'e': 0.6814423750461143}",25,4,-23.6813241022137,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 0}",1
4526,False,"{'a': 0.7, 'e': 0.6802924969938795}",25,20,9.30033888628729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4527,False,"{'a': 0.7, 'e': 0.6791409420890127}",25,7,-59.52207197752465,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
4528,False,"{'a': 0.7, 'e': 0.6779877131699815}",20,0,-17.12001283387029,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
4529,False,"{'a': 0.7, 'e': 0.6768328130793795}",25,0,-117.31799857285937,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
4530,False,"{'a': 0.7, 'e': 0.6756762446639192}",20,6,-133.3264659393699,"{0: 7, 1: 1, 2: 2, 3: 2, 4: 2}",1
4531,False,"{'a': 0.7, 'e': 0.6745180107744254}",25,0,-41.14309151423712,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
4532,False,"{'a': 0.7, 'e': 0.6733581142658285}",25,0,-97.84801691301632,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
4533,False,"{'a': 0.7, 'e': 0.6721965579971566}",30,0,-61.95408202553452,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
4534,False,"{'a': 0.7, 'e': 0.6710333448315293}",20,0,-9.627227762778098,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
4535,False,"{'a': 0.7, 'e': 0.66986847763615}",25,9,-83.24213374086017,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
4536,False,"{'a': 0.7, 'e': 0.6687019592822994}",20,0,-45.504524822910014,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
4537,False,"{'a': 0.7, 'e': 0.6675337926453279}",25,0,-89.02999777368082,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
4538,False,"{'a': 0.7, 'e': 0.6663639806046495}",25,8,16.81214841619723,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4539,False,"{'a': 0.7, 'e': 0.6651925260437321}",20,0,-21.629866828999205,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
4540,False,"{'a': 0.7, 'e': 0.664019431850094}",25,0,-40.346658798417465,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
4541,False,"{'a': 0.7, 'e': 0.6628447009152946}",20,0,-79.48312312313705,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
4542,False,"{'a': 0.7, 'e': 0.6616683361349275}",25,16,-46.410692747356144,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
4543,False,"{'a': 0.7, 'e': 0.6604903404086137}",25,6,-95.38718624753584,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 2}",1
4544,False,"{'a': 0.7, 'e': 0.6593107166399942}",30,0,-151.7855550881237,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
4545,False,"{'a': 0.7, 'e': 0.6581294677367231}",25,6,-76.52124010205452,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
4546,False,"{'a': 0.7, 'e': 0.6569465966104602}",30,11,-47.63200725375411,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
4547,False,"{'a': 0.7, 'e': 0.6557621061768638}",25,2,-30.22882495523263,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 0}",1
4548,False,"{'a': 0.7, 'e': 0.654575999355584}",25,15,-65.07554469402304,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 1}",1
4549,False,"{'a': 0.7, 'e': 0.6533882790702549}",20,0,-274.8837850902677,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 6}",0
4550,False,"{'a': 0.7, 'e': 0.6521989482484873}",25,0,-107.78657543065873,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 0}",0
4551,False,"{'a': 0.7, 'e': 0.6510080098218632}",30,17,-34.28119395045232,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
4552,False,"{'a': 0.7, 'e': 0.6498154667259247}",35,14,-51.768530459557354,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
4553,False,"{'a': 0.7, 'e': 0.6486213219001712}",30,18,8.982442881782735,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
4554,False,"{'a': 0.7, 'e': 0.6474255782880498}",35,20,-28.35688597324834,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
4555,False,"{'a': 0.7, 'e': 0.6462282388369482}",30,0,-138.29423060614812,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
4556,False,"{'a': 0.7, 'e': 0.6450293064981879}",20,0,-19.398228840930095,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
4557,False,"{'a': 0.7, 'e': 0.6438287842270166}",20,12,-33.88707244293309,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
4558,False,"{'a': 0.7, 'e': 0.6426266749826011}",20,0,-37.91005377254323,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
4559,False,"{'a': 0.7, 'e': 0.6414229817280197}",20,4,-38.06170455597457,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
4560,False,"{'a': 0.7, 'e': 0.6402177074302555}",20,5,-34.76436244542908,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
4561,False,"{'a': 0.7, 'e': 0.6390108550601884}",20,0,-77.04045667958366,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
4562,False,"{'a': 0.7, 'e': 0.6378024275925881}",20,0,-56.39844954439764,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
4563,False,"{'a': 0.7, 'e': 0.6365924280061077}",20,13,-46.033088374982654,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
4564,False,"{'a': 0.7, 'e': 0.6353808592832731}",20,0,-37.58262503202417,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
4565,False,"{'a': 0.7, 'e': 0.6341677244104802}",25,0,-43.96352024792233,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",1
4566,False,"{'a': 0.7, 'e': 0.6329530263779845}",30,6,-35.21490626730326,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
4567,False,"{'a': 0.7, 'e': 0.6317367681798945}",20,0,-25.051528844622567,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
4568,False,"{'a': 0.7, 'e': 0.6305189528141645}",25,0,-126.57253407395902,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
4569,False,"{'a': 0.7, 'e': 0.629299583282587}",30,0,-77.09666764865847,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
4570,False,"{'a': 0.7, 'e': 0.6280786625907852}",25,14,4.394190092057773,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4571,False,"{'a': 0.7, 'e': 0.626856193748206}",30,0,-30.77666786354828,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
4572,False,"{'a': 0.7, 'e': 0.6256321797681123}",20,2,-79.05160465353134,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
4573,False,"{'a': 0.7, 'e': 0.6244066236675753}",20,3,-84.8547151327834,"{0: 11, 1: 4, 2: 0, 3: 0, 4: 2}",1
4574,False,"{'a': 0.7, 'e': 0.6231795284674678}",20,0,-41.58678606038059,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
4575,False,"{'a': 0.7, 'e': 0.6219508971924562}",20,0,-1.1716037572430513,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
4576,False,"{'a': 0.7, 'e': 0.6207207328709936}",30,0,-35.53768201378898,"{0: 25, 1: 1, 2: 2, 3: 2, 4: 0}",0
4577,False,"{'a': 0.7, 'e': 0.6194890385353102}",25,0,-170.4132423602148,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 4}",0
4578,False,"{'a': 0.7, 'e': 0.6182558172214094}",20,0,5.230452660671294,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
4579,False,"{'a': 0.7, 'e': 0.6170210719690576}",20,0,-121.857712455951,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
4580,False,"{'a': 0.7, 'e': 0.6157848058217781}",25,0,-33.12174494312171,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
4581,False,"{'a': 0.7, 'e': 0.6145470218268424}",20,13,-12.807108081888025,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
4582,False,"{'a': 0.7, 'e': 0.6133077230352638}",20,0,-109.96078569924617,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
4583,False,"{'a': 0.7, 'e': 0.6120669125017892}",30,21,3.4845881476727936,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4584,False,"{'a': 0.7, 'e': 0.6108245932848919}",20,0,-118.38040347070189,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 3}",0
4585,False,"{'a': 0.7, 'e': 0.6095807684467638}",25,1,-11.543739973791133,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
4586,False,"{'a': 0.7, 'e': 0.6083354410533083}",20,0,-97.7351589168716,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
4587,False,"{'a': 0.7, 'e': 0.6070886141741321}",20,10,-35.863706724505924,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
4588,False,"{'a': 0.7, 'e': 0.6058402908825389}",20,0,-67.51686835408415,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
4589,False,"{'a': 0.7, 'e': 0.6045904742555187}",20,6,-72.60745621531203,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
4590,False,"{'a': 0.7, 'e': 0.6033391673737446}",25,0,-112.96410061672094,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
4591,False,"{'a': 0.7, 'e': 0.6020863733215623}",25,0,11.120914768053606,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
4592,False,"{'a': 0.7, 'e': 0.6008320951869834}",20,0,-4.101302321084445,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
4593,False,"{'a': 0.7, 'e': 0.5995763360616772}",25,0,-72.63369131542196,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
4594,False,"{'a': 0.7, 'e': 0.5983190990409638}",25,10,-54.24322947535569,"{0: 11, 1: 0, 2: 1, 3: 3, 4: 0}",1
4595,False,"{'a': 0.7, 'e': 0.5970603872238062}",25,12,-22.474264234418428,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
4596,False,"{'a': 0.7, 'e': 0.5958002037128023}",25,0,-181.67997771941447,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
4597,False,"{'a': 0.7, 'e': 0.5945385516141779}",25,0,-93.35823482942351,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",1
4598,False,"{'a': 0.7, 'e': 0.5932754340377787}",30,2,8.57711207688217,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
4599,False,"{'a': 0.7, 'e': 0.5920108540970626}",25,0,-117.30321205413128,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
4600,False,"{'a': 0.7, 'e': 0.5907448149090919}",30,0,-131.73259192772082,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 3}",0
4601,False,"{'a': 0.7, 'e': 0.5894773195945268}",30,8,-60.18620245074438,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
4602,False,"{'a': 0.7, 'e': 0.5882083712776144}",20,0,-165.84889787729557,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
4603,False,"{'a': 0.7, 'e': 0.5869379730861853}",25,0,-43.88556763780018,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
4604,False,"{'a': 0.7, 'e': 0.5856661281516437}",20,11,-36.73727813797914,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
4605,False,"{'a': 0.7, 'e': 0.5843928396089593}",30,3,-14.4587948745449,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
4606,False,"{'a': 0.7, 'e': 0.5831181105966603}",20,0,-64.32551959071141,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
4607,False,"{'a': 0.7, 'e': 0.5818419442568258}",25,0,6.655101591519802,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
4608,False,"{'a': 0.7, 'e': 0.5805643437350776}",30,0,-93.86691869554677,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
4609,False,"{'a': 0.7, 'e': 0.5792853121805723}",35,5,-113.84884880799206,"{0: 23, 1: 0, 2: 3, 3: 2, 4: 2}",1
4610,False,"{'a': 0.7, 'e': 0.5780048527459944}",25,0,-62.2426960136017,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
4611,False,"{'a': 0.7, 'e': 0.5767229685875477}",25,8,-49.27214223287132,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
4612,False,"{'a': 0.7, 'e': 0.5754396628649476}",30,8,-34.10850425257926,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
4613,False,"{'a': 0.7, 'e': 0.5741549387414147}",20,0,-8.049016239836408,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
4614,False,"{'a': 0.7, 'e': 0.5728687993836631}",20,2,-23.126675701308844,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
4615,False,"{'a': 0.7, 'e': 0.571581247961898}",25,12,-22.29656618315027,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
4616,False,"{'a': 0.7, 'e': 0.5702922876498042}",20,0,-50.41854275311123,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
4617,False,"{'a': 0.7, 'e': 0.5690019216245394}",20,0,-27.87814562280444,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
4618,False,"{'a': 0.7, 'e': 0.567710153066726}",20,0,-20.204624613524334,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
4619,False,"{'a': 0.7, 'e': 0.5664169851604438}",25,14,-26.358751552958122,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
4620,False,"{'a': 0.7, 'e': 0.5651224210932216}",25,0,-16.034376570331958,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
4621,False,"{'a': 0.7, 'e': 0.5638264640560299}",25,0,9.31750772395018,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
4622,False,"{'a': 0.7, 'e': 0.5625291172432724}",25,15,-19.625738244794384,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
4623,False,"{'a': 0.7, 'e': 0.5612303838527785}",30,12,11.424298883417794,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
